id_cliente,edad,nivel_ingreso,visitas_mes,compras_mes,gasto_publicidad_dirigida,satisfaccion,miembro_premium,abandono,tipo_dispositivo,region,ingreso_anual
CL-109118,37.0,38431.84,9,2,18.3,2.8,0,1,móvil,oeste,48.8
CL-109119,55.0,37079.13,11,0,23.21,3.7,0,0,móvil,oeste,0.0
CL-109120,18.0,27261.58,8,0,10.8,3.9,1,0,móvil,este,0.0
CL-109121,21.0,18443.58,7,2,9.98,4.3,0,0,escritorio,oeste,63.42
CL-109122,46.0,20980.32,10,2,13.21,4.2,0,0,escritorio,este,59.06
CL-109123,38.0,28158.37,5,0,19.56,3.0,0,0,móvil,sur,0.0
CL-109124,45.0,43489.28,7,1,27.4,3.8,0,0,tablet,oeste,33.57
CL-109125,39.0,27498.23,10,2,16.61,3.0,0,0,escritorio,sur,60.5
CL-109126,45.0,24058.76,8,0,21.03,4.0,0,0,móvil,oeste,0.0
CL-109127,28.0,12392.81,10,2,9.06,4.3,1,0,escritorio,norte,63.25
CL-109128,45.0,45135.41,10,0,36.39,3.6,0,1,móvil,este,0.0
CL-109129,50.0,35690.28,7,0,15.57,3.6,1,0,móvil,este,0.0
CL-109130,53.0,37960.1,7,1,30.5,3.5,0,0,móvil,oeste,31.5
CL-109131,62.0,39616.88,8,1,3.46,3.2,0,1,escritorio,oeste,29.78
CL-109132,41.0,28352.7,8,2,28.51,3.1,0,0,escritorio,norte,45.05
CL-109133,41.0,30845.91,10,2,31.67,4.3,0,0,tablet,sur,53.69
CL-109134,20.0,44886.02,12,1,20.77,3.4,0,0,móvil,sur,32.66
CL-109135,32.0,31795.81,19,2,27.8,3.7,0,0,móvil,sur,56.42
CL-109136,36.0,35875.25,10,2,29.76,4.0,0,0,escritorio,sur,56.6
CL-109137,51.0,38705.51,13,1,6.44,3.8,0,0,escritorio,norte,28.48
CL-109138,31.0,36429.31,10,1,12.38,3.1,0,1,móvil,norte,26.76
CL-109139,48.0,28718.31,9,0,18.5,3.6,0,0,móvil,norte,0.0
CL-109140,38.0,29661.16,15,0,37.85,4.0,0,0,tablet,sur,0.0
CL-109141,36.0,37776.4,11,1,19.02,3.8,1,0,móvil,sur,43.82
CL-109142,41.0,37760.03,8,1,22.75,2.7,0,0,móvil,oeste,27.46
CL-109143,33.0,41682.33,10,0,20.18,2.6,0,1,escritorio,norte,0.0
CL-109144,33.0,35510.97,12,0,18.12,3.1,0,0,móvil,sur,0.0
CL-109145,18.0,35966.06,14,1,41.64,3.4,0,0,móvil,norte,28.0
CL-109146,35.0,25537.67,10,2,25.07,3.1,0,1,móvil,sur,53.41
CL-109147,32.0,24188.5,7,0,7.48,2.4,0,0,móvil,oeste,0.0
CL-109148,32.0,37806.31,10,1,23.73,2.7,0,0,móvil,norte,27.81
CL-109149,43.0,24258.15,11,0,31.08,3.3,0,0,escritorio,norte,0.0
CL-109150,46.0,29792.99,10,1,14.68,4.8,0,0,móvil,este,35.69
CL-109151,41.0,43790.23,12,1,19.56,5.0,1,0,escritorio,norte,42.34
CL-109152,50.0,42205.7,14,5,35.68,4.0,0,0,móvil,sur,116.94
CL-109153,45.0,33017.89,15,3,21.39,3.5,0,0,móvil,este,65.2
CL-109154,34.0,27038.6,9,3,17.6,3.6,0,0,móvil,sur,77.07
CL-109155,32.0,28766.21,6,1,4.61,3.7,0,1,escritorio,norte,23.56
CL-109156,42.0,38676.6,10,2,12.63,3.8,0,0,móvil,sur,52.39
CL-109157,45.0,29635.01,8,2,8.68,3.5,0,0,escritorio,este,44.55
CL-109158,55.0,24417.18,9,0,11.77,3.3,0,0,escritorio,oeste,0.0
CL-109159,52.0,42157.75,12,3,8.91,4.8,1,0,móvil,oeste,112.9
CL-109160,32.0,31816.0,13,1,20.63,2.7,0,0,escritorio,norte,25.91
CL-109161,37.0,24227.44,10,2,22.54,4.2,0,0,escritorio,este,67.52
CL-109162,46.0,34789.4,2,0,0.0,2.4,0,0,móvil,este,0.0
CL-109163,51.0,39712.18,8,0,13.08,3.9,0,1,móvil,norte,0.0
CL-109164,49.0,19923.27,10,3,14.63,2.4,1,0,tablet,este,101.9
CL-109165,37.0,27995.46,13,3,22.62,4.9,0,0,móvil,este,86.35
CL-109166,23.0,27533.17,13,2,42.24,3.1,0,0,tablet,norte,57.55
CL-109167,26.0,34522.87,9,0,20.86,3.7,0,0,escritorio,sur,0.0
CL-109168,41.0,36320.08,15,2,27.87,4.3,0,0,móvil,sur,70.34
CL-109169,42.0,24485.26,11,1,24.58,2.8,0,1,móvil,este,28.64
CL-109170,25.0,15072.49,11,3,33.41,3.7,0,0,móvil,norte,84.83
CL-109171,39.0,40317.99,13,1,33.19,3.4,1,0,escritorio,oeste,40.25
CL-109172,46.0,18800.55,7,1,21.59,4.3,0,0,móvil,norte,27.49
CL-109173,24.0,32711.84,8,1,12.88,4.3,0,0,móvil,sur,34.59
CL-109174,51.0,28680.19,13,1,41.41,3.8,1,0,móvil,norte,36.37
CL-109175,33.0,31624.44,5,1,8.38,2.7,0,0,escritorio,norte,28.89
CL-109176,53.0,46512.34,13,1,37.89,3.2,0,0,móvil,norte,25.38
CL-109177,32.0,60382.82,14,1,33.26,3.5,0,0,escritorio,sur,24.78
CL-109178,26.0,13665.63,15,3,33.7,4.5,0,0,móvil,oeste,100.92
CL-109179,33.0,39839.06,15,0,25.89,2.6,0,0,tablet,norte,0.0
CL-109180,37.0,28437.52,10,1,25.91,3.4,0,0,móvil,oeste,25.52
CL-109181,33.0,40478.55,4,0,0.0,4.5,0,0,móvil,sur,0.0
CL-109182,35.0,39572.63,9,0,20.08,3.4,0,0,móvil,oeste,0.0
CL-109183,42.0,44097.45,14,2,14.31,3.6,0,0,escritorio,este,57.86
CL-109184,36.0,32849.65,12,0,21.26,2.3,0,0,escritorio,norte,0.0
CL-109185,37.0,21104.24,21,2,42.87,3.3,1,0,móvil,este,82.31
CL-109186,18.0,39276.49,13,3,41.89,4.0,0,0,móvil,oeste,96.44
CL-109187,43.0,31179.98,13,2,45.8,3.0,0,0,tablet,norte,59.98
CL-109188,37.0,27661.57,7,0,0.0,2.4,0,1,móvil,este,0.0
CL-109189,57.0,25237.76,10,4,27.88,2.9,0,0,móvil,este,120.33
CL-109190,27.0,40063.36,12,3,16.03,4.5,0,0,escritorio,norte,81.25
CL-109191,18.0,46033.69,16,1,32.51,3.9,0,1,móvil,este,32.46
CL-109192,45.0,18046.47,13,3,18.05,4.2,0,0,móvil,este,115.98
CL-109193,42.0,36219.52,10,1,37.34,4.0,0,0,móvil,norte,31.49
CL-109194,26.0,26276.13,5,2,8.62,5.0,0,0,escritorio,sur,68.66
CL-109195,20.0,15327.28,9,3,2.16,4.3,0,0,móvil,sur,110.15
CL-109196,56.0,31477.06,10,2,18.75,3.6,1,0,móvil,este,55.63
CL-109197,55.0,21668.62,7,0,0.34,3.4,0,0,móvil,este,0.0
CL-109198,18.0,14222.47,12,3,36.16,3.9,0,0,escritorio,este,86.94
CL-109199,33.0,22182.6,9,1,21.88,4.4,0,1,escritorio,sur,35.8
CL-109200,58.0,19722.26,8,0,12.45,3.0,0,0,móvil,sur,0.0
CL-109201,32.0,23533.13,11,1,32.59,3.9,1,0,móvil,oeste,43.46
CL-109202,32.0,16741.16,9,1,26.15,3.7,0,0,escritorio,oeste,27.88
CL-109203,35.0,26048.6,11,3,28.42,3.8,0,0,móvil,este,100.45
CL-109204,25.0,22867.51,10,2,5.74,3.4,1,0,móvil,sur,55.33
CL-109205,18.0,33756.14,13,0,48.7,4.0,0,0,móvil,norte,0.0
CL-109206,51.0,35935.39,7,0,0.0,4.5,0,0,tablet,este,0.0
CL-109207,18.0,32601.49,10,0,32.93,3.9,0,0,móvil,oeste,0.0
CL-109208,41.0,27645.56,9,1,19.82,2.4,0,0,móvil,sur,28.94
CL-109209,49.0,27375.72,12,2,20.16,2.9,0,0,escritorio,este,50.39
CL-109210,21.0,21629.25,12,1,16.08,4.8,0,0,móvil,oeste,22.12
CL-109211,27.0,21870.05,7,1,16.03,2.8,0,0,móvil,este,30.12
CL-109212,53.0,37036.04,10,0,35.5,2.7,0,0,escritorio,sur,0.0
CL-109213,44.0,12402.97,14,1,36.79,3.2,1,0,tablet,norte,31.47
CL-109214,31.0,29192.75,19,1,47.84,3.1,0,1,escritorio,norte,28.54
CL-109215,52.0,26764.71,14,1,29.86,3.6,0,0,escritorio,sur,32.08
CL-109216,52.0,35991.32,10,1,17.19,3.9,1,1,móvil,oeste,30.96
CL-109217,41.0,15749.88,15,0,26.64,3.9,0,0,móvil,norte,0.0
CL-109218,27.0,30124.81,11,3,28.3,3.3,0,0,móvil,norte,100.86
CL-109219,33.0,33429.84,10,3,24.88,3.2,0,1,móvil,norte,81.37
CL-109220,41.0,10952.69,4,1,2.73,3.4,0,0,escritorio,sur,28.4
CL-109221,36.0,19256.72,9,1,23.96,4.5,0,0,móvil,este,30.06
CL-109222,49.0,29082.1,9,2,31.07,3.3,1,0,móvil,oeste,71.64
CL-109223,20.0,35141.47,7,3,0.0,3.9,0,0,móvil,oeste,93.92
CL-109224,20.0,31824.99,9,0,15.39,3.5,0,0,escritorio,oeste,0.0
CL-109225,40.0,35604.54,15,1,24.38,3.2,1,0,escritorio,oeste,38.37
CL-109226,32.0,19206.27,13,2,13.72,4.2,0,0,móvil,este,66.04
CL-109227,30.0,14112.5,8,1,8.32,3.2,0,0,móvil,este,33.07
CL-109228,18.0,30845.06,15,3,24.77,3.8,0,0,móvil,este,94.11
CL-109229,38.0,17706.47,9,1,23.52,4.1,0,0,escritorio,norte,27.98
CL-109230,37.0,21346.78,11,1,34.89,3.9,1,0,móvil,sur,28.5
CL-109231,46.0,39322.78,7,1,28.25,3.8,0,0,móvil,sur,32.51
CL-109232,39.0,31891.0,7,0,30.48,3.6,0,0,tablet,sur,0.0
CL-109233,36.0,24318.55,11,0,12.71,3.7,0,0,móvil,sur,0.0
CL-109234,52.0,23019.68,10,0,23.44,3.6,0,0,escritorio,sur,0.0
CL-109235,22.0,36209.22,13,0,23.15,3.2,0,0,móvil,oeste,0.0
CL-109236,44.0,32119.71,13,0,18.06,3.2,0,0,escritorio,norte,0.0
CL-109237,18.0,17854.43,5,1,5.0,3.6,0,0,escritorio,sur,22.38
CL-109238,28.0,10521.76,12,1,11.71,3.7,0,0,móvil,sur,33.66
CL-109239,23.0,48818.02,10,2,14.03,3.8,0,0,escritorio,sur,73.6
CL-109240,47.0,17775.21,12,0,29.01,4.0,0,0,móvil,norte,0.0
CL-109241,37.0,35276.97,15,1,38.63,2.8,0,0,móvil,oeste,27.73
CL-109242,38.0,45106.93,10,0,15.71,3.8,0,0,móvil,este,0.0
CL-109243,25.0,31475.98,6,4,18.54,3.8,0,0,escritorio,oeste,118.9
CL-109244,34.0,23995.63,10,0,5.71,3.8,0,0,escritorio,sur,0.0
CL-109245,29.0,15739.51,6,0,17.18,3.9,0,0,escritorio,oeste,0.0
CL-109246,43.0,15599.89,8,1,22.92,3.1,1,0,móvil,norte,28.56
CL-109247,26.0,33766.95,12,1,8.79,3.7,0,1,móvil,este,36.61
CL-109248,54.0,44509.76,12,3,21.68,3.8,1,0,móvil,sur,95.09
CL-109249,18.0,26045.41,9,2,4.19,2.4,0,0,móvil,norte,54.47
CL-109250,28.0,24442.8,14,3,34.93,4.6,1,0,móvil,este,100.46
CL-109251,58.0,36974.81,9,2,10.69,3.0,0,0,móvil,oeste,61.06
CL-109252,33.0,23140.53,11,0,28.27,3.8,0,1,móvil,este,0.0
CL-109253,22.0,32744.83,7,0,0.0,2.1,0,0,escritorio,norte,0.0
CL-109254,41.0,30418.01,8,0,18.08,4.4,0,0,móvil,oeste,0.0
CL-109255,32.0,25905.32,13,3,18.87,3.2,0,0,móvil,norte,66.6
CL-109256,28.0,29844.62,6,1,11.81,3.3,0,0,móvil,sur,24.3
CL-109257,25.0,47631.52,14,5,32.59,2.9,0,1,móvil,norte,124.29
CL-109258,71.0,36045.33,7,1,4.36,3.3,0,0,móvil,sur,29.67
CL-109259,35.0,40925.01,8,0,0.0,3.7,0,0,móvil,oeste,0.0
CL-109260,18.0,20813.06,9,0,13.04,4.7,1,0,móvil,oeste,0.0
CL-109261,56.0,40959.36,16,1,33.42,4.2,0,0,móvil,sur,28.78
CL-109262,45.0,36390.2,7,0,4.55,4.2,0,0,móvil,norte,0.0
CL-109263,29.0,15004.04,9,1,9.18,2.8,0,0,escritorio,este,26.38
CL-109264,27.0,35397.91,12,0,26.62,3.8,0,1,escritorio,oeste,0.0
CL-109265,46.0,24867.26,13,2,35.38,3.3,0,0,tablet,norte,56.72
CL-109266,35.0,14541.96,19,3,52.52,2.8,0,1,escritorio,norte,81.36
CL-109267,18.0,31297.76,11,2,4.92,3.2,0,0,móvil,oeste,66.33
CL-109268,59.0,35390.43,9,3,22.64,3.6,0,0,tablet,sur,91.95
CL-109269,33.0,31516.08,8,1,17.26,3.3,0,0,móvil,este,31.48
CL-109270,56.0,28908.61,8,2,2.15,3.8,0,1,escritorio,norte,70.24
CL-109271,53.0,26694.15,11,0,44.64,2.7,0,0,móvil,norte,0.0
CL-109272,26.0,54665.88,7,2,12.95,5.0,0,0,móvil,este,74.02
CL-109273,50.0,18174.31,7,0,12.03,3.8,0,0,móvil,sur,0.0
CL-109274,30.0,38729.22,8,1,0.0,3.3,0,0,móvil,norte,27.5
CL-109275,18.0,30154.23,10,3,22.17,3.4,0,0,móvil,norte,89.54
CL-109276,33.0,21455.33,10,0,2.49,2.6,0,0,escritorio,norte,0.0
CL-109277,43.0,29516.01,13,0,26.77,2.5,0,1,escritorio,sur,0.0
CL-109278,32.0,16070.67,17,1,17.66,3.5,0,0,móvil,sur,31.96
CL-109279,34.0,24045.1,10,0,16.16,3.7,0,0,móvil,oeste,0.0
CL-109280,52.0,29530.66,9,1,14.63,2.7,0,0,móvil,este,28.62
CL-109281,39.0,14488.83,15,1,33.25,3.0,0,1,móvil,norte,22.13
CL-109282,28.0,35063.83,10,0,20.7,3.7,1,0,móvil,oeste,0.0
CL-109283,46.0,20362.39,16,4,45.18,2.9,0,0,móvil,norte,103.93
CL-109284,40.0,15482.79,12,0,22.75,4.2,1,0,móvil,sur,0.0
CL-109285,18.0,19195.82,8,0,10.55,3.8,0,1,tablet,sur,0.0
CL-109286,43.0,51759.54,7,0,9.56,3.3,0,0,escritorio,este,0.0
CL-109287,43.0,10219.36,8,0,10.22,3.7,0,0,escritorio,norte,0.0
CL-109288,38.0,34361.23,9,0,24.34,3.0,0,0,móvil,norte,0.0
CL-109289,49.0,22483.64,8,2,21.22,3.0,0,1,escritorio,oeste,72.26
CL-109290,30.0,26498.72,10,0,21.64,4.6,0,0,móvil,oeste,0.0
CL-109291,42.0,36039.31,17,0,44.61,4.8,0,0,móvil,norte,0.0
CL-109292,19.0,35548.19,13,2,21.56,3.3,1,0,móvil,este,59.59
CL-109293,43.0,23193.04,13,0,32.69,3.6,1,0,móvil,oeste,0.0
CL-109294,61.0,16421.76,15,1,29.24,3.3,0,0,móvil,oeste,27.55
CL-109295,26.0,36221.41,9,0,37.19,4.4,0,0,tablet,norte,0.0
CL-109296,29.0,35523.77,12,1,22.81,5.0,0,0,móvil,oeste,35.84
CL-109297,29.0,27150.3,4,0,2.42,3.2,1,0,móvil,oeste,0.0
CL-109298,40.0,34419.44,11,1,31.49,2.7,0,0,móvil,este,27.83
CL-109299,25.0,25541.71,12,1,36.19,4.2,0,0,escritorio,este,26.5
CL-109300,43.0,21729.62,16,2,26.46,4.1,0,1,escritorio,norte,49.12
CL-109301,48.0,30039.62,11,3,32.31,4.5,0,1,tablet,este,77.38
CL-109302,44.0,35190.33,14,3,12.61,3.8,0,0,móvil,sur,82.94
CL-109303,18.0,33092.5,12,3,28.32,2.2,1,0,escritorio,norte,99.9
CL-109304,50.0,35091.63,8,0,27.65,2.8,0,0,móvil,este,0.0
CL-109305,49.0,22394.21,15,5,25.89,4.9,0,0,tablet,sur,124.1
CL-109306,48.0,45818.81,11,1,52.61,3.6,0,0,móvil,norte,28.87
CL-109307,42.0,26576.19,5,0,15.58,3.0,0,0,móvil,norte,0.0
CL-109308,41.0,28810.84,11,1,29.87,2.3,0,0,escritorio,norte,29.0
CL-109309,50.0,16813.44,9,2,15.37,3.9,0,0,móvil,norte,65.61
CL-109310,61.0,28061.45,12,4,23.76,3.6,0,0,móvil,oeste,137.96
CL-109311,27.0,35322.38,13,2,28.79,2.7,0,1,móvil,sur,56.78
CL-109312,51.0,37625.11,10,0,6.02,2.9,0,0,móvil,norte,0.0
CL-109313,37.0,45619.41,3,0,3.32,3.0,0,0,escritorio,sur,0.0
CL-109314,36.0,35202.35,7,0,6.07,3.9,0,0,móvil,norte,0.0
CL-109315,20.0,32769.13,10,1,24.36,4.8,0,0,móvil,norte,29.76
CL-109316,35.0,25537.05,16,1,22.96,3.4,0,0,móvil,sur,26.23
CL-109317,26.0,23382.6,10,2,19.24,4.7,0,0,móvil,norte,74.29
CL-109318,32.0,39702.49,11,1,27.23,3.6,0,0,escritorio,norte,34.12
CL-109319,25.0,39510.7,12,2,22.54,3.0,1,1,escritorio,sur,72.22
CL-109320,33.0,19229.87,10,1,15.46,4.6,0,0,escritorio,oeste,29.47
CL-109321,33.0,37230.96,13,3,30.18,3.9,0,0,móvil,oeste,99.62
CL-109322,39.0,36503.84,12,2,26.27,4.5,0,0,móvil,oeste,70.38
CL-109323,19.0,18861.91,8,0,17.11,3.9,0,0,escritorio,norte,0.0
CL-109324,21.0,35404.57,6,1,10.96,5.0,0,0,móvil,oeste,34.16
CL-109325,42.0,19504.54,7,0,5.93,3.8,0,0,móvil,este,0.0
CL-109326,28.0,8000.0,5,0,12.89,4.0,0,0,móvil,oeste,0.0
CL-109327,51.0,28398.98,17,2,27.86,3.1,1,0,escritorio,oeste,67.99
CL-109328,41.0,32578.15,7,2,17.09,4.3,0,0,escritorio,este,59.59
CL-109329,45.0,28849.29,7,2,13.61,3.5,0,0,móvil,norte,42.32
CL-109330,55.0,58671.07,11,1,21.26,4.1,0,0,móvil,oeste,30.2
CL-109331,34.0,33788.51,6,1,6.16,4.6,0,0,móvil,este,36.88
CL-109332,31.0,31471.42,11,1,32.96,3.6,0,0,escritorio,este,36.37
CL-109333,48.0,34295.91,10,2,11.54,4.1,1,0,escritorio,este,88.67
CL-109334,44.0,25586.81,16,0,43.21,4.6,0,0,móvil,este,0.0
CL-109335,36.0,39294.79,7,0,28.22,2.9,1,0,móvil,este,0.0
CL-109336,55.0,33610.02,13,1,23.04,3.7,0,0,móvil,sur,27.24
CL-109337,35.0,33151.72,7,0,22.6,2.5,0,0,escritorio,este,0.0
CL-109338,38.0,23758.8,15,3,41.24,3.5,0,0,tablet,oeste,81.36
CL-109339,38.0,14356.7,11,0,32.18,4.3,0,0,móvil,este,0.0
CL-109340,27.0,24986.14,6,0,16.47,2.3,0,1,móvil,norte,0.0
CL-109341,39.0,32826.34,15,3,19.34,3.0,0,1,escritorio,este,87.52
CL-109342,55.0,25553.01,8,1,29.7,2.7,0,0,móvil,oeste,31.96
CL-109343,43.0,32917.27,12,1,43.18,4.2,1,0,móvil,oeste,34.62
CL-109344,38.0,27676.38,11,1,23.0,3.9,0,0,móvil,norte,33.33
CL-109345,36.0,34305.79,13,1,20.16,4.4,0,0,móvil,sur,34.28
CL-109346,42.0,20231.76,9,0,0.55,4.3,0,0,móvil,norte,0.0
CL-109347,47.0,31928.9,8,1,22.41,3.2,0,0,móvil,este,24.78
CL-109348,45.0,23590.46,8,0,6.27,3.5,0,0,móvil,sur,0.0
CL-109349,34.0,14617.17,5,0,3.8,3.3,0,0,escritorio,norte,0.0
CL-109350,42.0,28348.46,8,0,21.23,4.6,0,0,tablet,norte,0.0
CL-109351,44.0,45363.18,7,1,6.57,4.0,0,1,escritorio,sur,31.68
CL-109352,26.0,15414.24,10,3,22.22,4.3,0,0,móvil,oeste,56.53
CL-109353,40.0,31193.92,9,1,19.97,4.1,0,0,escritorio,oeste,27.65
CL-109354,18.0,37975.77,2,0,0.0,3.3,1,0,móvil,oeste,0.0
CL-109355,44.0,53000.31,8,3,15.88,3.0,0,0,tablet,norte,72.84
CL-109356,46.0,25070.67,19,2,48.36,3.9,0,0,móvil,norte,57.35
CL-109357,47.0,23679.99,9,0,2.55,4.6,0,0,móvil,norte,0.0
CL-109358,33.0,18333.08,10,0,30.02,3.8,0,0,escritorio,sur,0.0
CL-109359,42.0,41405.16,13,0,21.72,2.8,1,0,móvil,norte,0.0
CL-109360,55.0,21325.86,10,0,35.12,4.0,0,0,escritorio,oeste,0.0
CL-109361,55.0,26294.04,11,0,21.88,3.2,0,0,móvil,oeste,0.0
CL-109362,38.0,11510.62,9,3,0.0,2.4,0,1,móvil,oeste,76.41
CL-109363,40.0,38839.72,7,0,18.85,4.7,0,0,escritorio,sur,0.0
CL-109364,51.0,41582.58,8,1,11.18,3.0,0,0,móvil,sur,31.7
CL-109365,20.0,38457.75,12,2,25.04,4.5,0,1,móvil,norte,50.97
CL-109366,34.0,13946.75,9,1,37.15,4.6,1,0,móvil,norte,46.78
CL-109367,54.0,36071.51,15,4,26.81,3.9,1,0,móvil,este,141.13
CL-109368,50.0,13273.3,9,3,23.46,3.0,0,0,móvil,norte,73.33
CL-109369,42.0,30580.4,12,2,17.68,4.4,0,0,móvil,este,48.8
CL-109370,20.0,32050.78,8,2,30.04,3.0,0,0,móvil,norte,47.13
CL-109371,37.0,33101.83,11,1,24.47,3.6,0,0,móvil,oeste,32.19
CL-109372,31.0,35346.37,11,1,37.37,3.4,0,1,móvil,sur,29.95
CL-109373,42.0,29919.66,9,0,16.12,3.3,0,0,móvil,sur,0.0
CL-109374,28.0,10375.7,8,1,15.81,3.8,0,0,móvil,norte,26.47
CL-109375,26.0,35351.21,4,0,17.71,2.4,1,0,móvil,oeste,0.0
CL-109376,18.0,30976.08,10,0,19.66,3.1,0,1,móvil,oeste,0.0
CL-109377,53.0,20973.8,7,0,14.29,3.0,1,0,móvil,sur,0.0
CL-109378,33.0,14306.03,8,1,18.83,4.0,0,0,móvil,este,27.85
CL-109379,40.0,45400.22,8,0,8.44,4.1,1,0,móvil,sur,0.0
CL-109380,38.0,42313.01,10,2,18.7,3.5,0,0,móvil,oeste,64.12
CL-109381,25.0,37059.57,12,3,26.49,4.0,0,0,móvil,oeste,92.45
CL-109382,23.0,23237.0,8,0,13.57,3.6,0,0,escritorio,norte,0.0
CL-109383,26.0,8000.0,6,1,16.47,3.4,0,0,móvil,oeste,21.44
CL-109384,29.0,37646.79,15,1,21.85,3.8,0,0,móvil,norte,31.34
CL-109385,42.0,33666.87,8,2,13.84,3.7,1,0,móvil,oeste,70.19
CL-109386,28.0,26253.38,12,1,23.08,2.9,0,0,tablet,oeste,22.19
CL-109387,59.0,41248.06,9,3,22.14,4.3,1,0,móvil,norte,124.16
CL-109388,50.0,38479.98,10,4,36.33,2.6,0,0,escritorio,este,93.96
CL-109389,48.0,31760.95,7,0,24.27,2.7,0,0,móvil,norte,0.0
CL-109390,37.0,30350.58,8,0,25.17,2.9,0,0,móvil,norte,0.0
CL-109391,56.0,30509.68,12,2,12.57,3.6,0,0,tablet,este,49.91
CL-109392,35.0,36799.4,12,2,40.09,4.7,1,0,tablet,este,68.95
CL-109393,38.0,21425.24,9,4,14.05,4.5,0,0,tablet,sur,129.61
CL-109394,40.0,34259.83,17,3,31.34,3.0,0,0,móvil,este,84.91
CL-109395,46.0,20794.09,13,3,35.31,3.5,0,0,móvil,norte,102.15
CL-109396,46.0,43365.55,12,2,39.39,2.7,0,0,móvil,este,46.33
CL-109397,32.0,35321.29,15,1,22.8,3.1,0,0,móvil,oeste,33.95
CL-109398,32.0,23117.72,6,2,11.95,5.0,1,1,móvil,sur,89.03
CL-109399,46.0,30805.96,12,1,27.07,3.5,0,0,tablet,norte,33.32
CL-109400,47.0,21462.14,12,1,25.65,4.4,0,0,móvil,norte,33.47
CL-109401,33.0,45041.13,10,0,21.09,4.2,1,0,escritorio,oeste,0.0
CL-109402,19.0,46228.76,11,1,4.14,3.1,0,0,móvil,este,34.93
CL-109403,36.0,36962.24,4,0,0.0,3.0,0,0,tablet,norte,0.0
CL-109404,45.0,45566.57,8,1,9.15,3.6,0,0,móvil,norte,31.07
CL-109405,60.0,31517.96,8,1,7.86,3.5,0,0,tablet,oeste,35.36
CL-109406,24.0,37635.13,16,1,42.11,4.2,0,0,móvil,este,28.67
CL-109407,33.0,42247.25,12,4,8.38,3.4,0,0,escritorio,sur,111.45
CL-109408,33.0,29942.56,11,2,19.15,4.2,0,0,móvil,oeste,71.81
CL-109409,54.0,30711.04,8,0,0.99,3.1,0,1,escritorio,este,0.0
CL-109410,38.0,39336.57,8,1,16.88,3.6,0,0,móvil,este,27.56
CL-109411,27.0,36464.98,4,0,0.62,2.9,1,0,móvil,norte,0.0
CL-109412,45.0,22445.39,10,1,29.66,2.4,0,0,móvil,norte,23.36
CL-109413,33.0,8131.71,8,0,20.41,3.0,0,0,escritorio,oeste,0.0
CL-109414,23.0,28244.72,15,1,15.71,4.0,0,0,escritorio,norte,24.07
CL-109415,27.0,9030.86,3,0,10.0,4.6,0,0,móvil,norte,0.0
CL-109416,59.0,20089.83,12,4,26.8,3.5,0,0,móvil,norte,105.91
CL-109417,43.0,21257.13,10,1,22.84,3.9,0,0,escritorio,oeste,27.7
CL-109418,39.0,24313.58,8,1,25.89,3.4,0,0,móvil,oeste,27.75
CL-109419,35.0,38204.38,4,1,4.24,3.3,0,0,móvil,sur,27.64
CL-109420,42.0,40376.8,9,0,14.38,4.4,0,0,móvil,este,0.0
CL-109421,41.0,35087.41,9,1,17.21,4.5,1,0,escritorio,oeste,41.93
CL-109422,42.0,36325.07,12,2,33.0,4.6,0,0,móvil,oeste,73.48
CL-109423,39.0,36561.2,10,0,32.56,4.2,0,0,móvil,este,0.0
CL-109424,48.0,8000.0,14,1,49.96,3.4,1,1,escritorio,oeste,37.18
CL-109425,38.0,30101.98,9,1,31.68,3.2,0,1,móvil,este,21.28
CL-109426,26.0,12035.41,6,1,3.38,2.4,0,0,móvil,norte,24.75
CL-109427,31.0,35091.39,11,2,18.01,5.0,1,0,móvil,este,73.96
CL-109428,18.0,9068.92,11,3,18.8,2.6,0,0,móvil,este,75.73
CL-109429,62.0,28195.61,5,1,9.6,3.6,0,1,tablet,este,25.94
CL-109430,48.0,35477.7,4,0,11.53,2.5,0,0,móvil,norte,0.0
CL-109431,28.0,18822.42,7,1,26.65,4.3,1,0,escritorio,norte,26.34
CL-109432,35.0,39617.16,9,3,6.19,3.9,0,0,móvil,sur,95.58
CL-109433,30.0,35066.22,9,2,31.61,4.5,0,0,móvil,oeste,63.61
CL-109434,57.0,33808.25,13,1,33.97,3.7,0,0,móvil,sur,34.13
CL-109435,21.0,36980.02,12,1,34.48,4.1,0,1,móvil,norte,34.04
CL-109436,39.0,26408.0,12,1,18.17,3.8,0,1,móvil,este,30.38
CL-109437,37.0,31519.19,10,1,24.23,4.5,0,0,móvil,norte,35.75
CL-109438,48.0,30100.52,13,1,21.08,3.8,0,0,escritorio,oeste,25.92
CL-109439,37.0,29874.51,12,0,21.63,4.3,0,1,escritorio,este,0.0
CL-109440,18.0,23279.69,14,2,24.26,5.0,0,0,móvil,norte,59.11
CL-109441,35.0,17574.68,12,3,19.65,3.0,0,1,móvil,este,85.86
CL-109442,26.0,26631.42,14,2,11.45,3.1,0,0,escritorio,oeste,61.33
CL-109443,39.0,26080.52,9,0,26.87,4.5,0,0,móvil,este,0.0
CL-109444,55.0,22632.69,13,3,18.39,3.8,1,0,móvil,sur,153.64
CL-109445,18.0,38520.54,9,2,13.44,3.8,0,0,móvil,oeste,76.3
CL-109446,28.0,18277.93,9,1,21.64,4.1,0,0,tablet,norte,34.95
